header,inverter,temp,freq,power,error
3,6,-20,failed,2.849728e-05,failed
3,6,0,623.1663330649563,6.984134e-05,0.0
3,6,20,3524.384334111635,1.351658e-04,-1.8890892061851545
3,6,40,13406.189718230045,2.261758e-04,-1.8905100091084321
3,6,60,40831.87597562664,3.408139e-04,-1.1834000698825449
3,6,80,105407.55514975991,4.720596e-04,0.0
3,6,100,239613.24505342415,6.155416e-04,1.5108020980065646
